headline_id,headline_text,domain,pc1,wave,block,villain_presence_count,victim_presence_count,clarity_count,villain_presence_sum,victim_presence_sum,clarity_sum,villain_presence_majority,victim_presence_majority,clarity_majority
H2513,Trump thanks John Kelly aide who denied hearing president call fallen Marines losers,foxnews.com,0.534260962262195,1,18,13,13,13,6.0,8.0,11.0,0,1,1
H0092,Memphis RB Darrell Henderson will enter NFL Draft,wmcactionnews5.com,0.561517992738059,1,18,13,13,13,0.0,0.0,11.0,0,0,1
H3717,California Net Neutrality Bill: 'Gold Standard' for the Nation,therealnews.com,0.580992218469679,1,18,13,13,13,0.0,0.0,10.0,0,0,1
H2129,Study Finds Thousands Of Iowans Are Drinking Contaminated Well Water,iowapublicradio.org,0.617782217161343,1,18,13,13,13,4.0,11.0,11.0,0,1,1
H0839,1 dead after big rig driver crashes on 10 Freeway in Ontario; downed power lines shut down all lanes,abc7.com,0.646796242304377,1,18,13,13,13,7.0,10.0,11.0,1,1,1
H2541,Blinken to State Dept. staff: 'It's a new day for America; it's a new day for the world',cnn.com,0.658031073873161,1,18,13,13,13,0.0,1.0,7.0,0,0,1
H2132,2-year-old saves family from house fire after COVID-19 prevented parents from smelling smoke,abc15.com,0.692391064855794,1,18,13,13,13,4.0,8.0,12.0,0,1,1
H2443,Sir Ian McKellen backs bid to buy JRR Tolkien house,bbc.co.uk,0.718306150148359,1,18,13,13,13,0.0,0.0,12.0,0,0,1
H0098,Erica Garner suffering from 'major brain damage' after cardiac arrest,theguardian.com,0.74959222370997,1,18,13,13,13,4.0,11.0,12.0,0,1,1
H1292,Bill Gates: U.S. coronavirus response 'shocking' and ‘among the worst in the world’,aol.com,0.774220388842363,1,18,13,13,13,5.0,3.0,12.0,0,0,1
H0850,"Federal cyanide trap injures eastern Idaho boy, kills dog",seattletimes.com,0.799029996866919,1,18,13,13,13,10.0,12.0,12.0,1,1,1
H3354,Senate Republicans block bill to require disclosure of ‘dark money’ donors,washingtonpost.com,0.818780596798307,1,18,13,13,13,10.0,4.0,10.0,1,0,1
H1408,Supreme Court Justice Ruth Bader Ginsburg hospitalized with infection,nbcnews.com,0.843937401226111,1,18,13,13,13,3.0,9.0,12.0,0,1,1
H0378,Encuentran enorme bomba de la Segunda Guerra Mundial,elnuevodia.com,0.863075188175384,1,18,13,13,13,0.0,0.0,3.0,0,0,0
H2009,"Physics is a luxury for smart people who are no longer chased by dinosaurs, says Lawrence Krauss",bigthink.com,0.882699685968066,1,18,13,13,13,3.0,1.0,7.0,0,0,1
H3812,Trump endorses Roy Moore for Alabama Senate seat despite sex assault allegations,usatoday.com,0.901007708482031,1,18,13,13,13,10.0,5.0,11.0,1,0,1
H2430,17-Foot Snowman Created By Mokena Family,patch.com,0.933491002134259,1,18,13,13,13,0.0,0.0,11.0,0,0,1
H0692,The Shape of Watering Plants in Space,nasa.gov,0.956315766887341,1,18,13,13,13,0.0,0.0,5.0,0,0,0
H3456,Netanyahu opponents reach coalition deal to oust Israeli PM,apnews.com,0.998049167729267,1,18,13,13,13,6.0,5.0,11.0,0,0,1
H3515,Trump Announces Plan to Refuse Congressional Oversight of Corporate Bailout,truthout.org,0.448600038526601,1,18,13,13,13,9.0,4.0,7.0,1,0,1
H2774,BREAKING: Man drives van into London crowd; shouts 6 CHILLING words,allenbwest.com,0.647719306914773,1,18,13,13,13,12.0,11.0,12.0,1,1,1
H3419,Chelsea Manning to lose transgender benefits with dishonorable discharge,usatoday.com,0.901007708482031,1,18,13,13,13,3.0,8.0,12.0,0,1,1
H3581,Ex-Bill Clinton Spokesman: We’ve Never Had a President ‘Incapable of Telling the Truth’,infowars.com,0.0458475179096454,1,18,13,13,13,6.0,2.0,10.0,0,0,1
H1171,GOP Congressman Announces Abrupt Resignation - Blue Waves Keeps Going,bipartisanreport.com,0.228380384066331,1,18,13,13,13,2.0,2.0,9.0,0,0,1
H1044,"The Indian Ocean island That is Home to a Community Who Have Lived There For 60,000 Years – Anonymous",anonews.co,0.496133485628681,1,18,13,13,13,0.0,0.0,8.0,0,0,1
H1125,Fry Eggs Without Flipping Them Using This Quick And Easy Breakfast Hack,littlethings.com,0.254744161661547,1,18,13,13,13,0.0,1.0,11.0,0,0,1
H0232,Satellite Observes Power Outages in New Orleans,nasa.gov,0.956315766887341,1,18,13,13,13,1.0,5.0,12.0,0,0,1
H0130,Bishops Rebuke Catholic Sen. Tim Kaine for Voting for Infanticide: “Appalling” Lack of “Basic Human Decency”,lifenews.com,0.192545226493423,1,18,13,13,13,10.0,9.0,11.0,1,1,1
H2342,"Family Matters Reunion — Jaleel White Pays Homage To Late Michelle 'Myra' Thomas, R.I.P.",theblackloop.com,0.485752746626203,1,18,13,13,13,1.0,3.0,10.0,0,0,1
H2075,International tribunal finds Monsanto guilty of crimes against humanity – NaturalNews.com,naturalnews.com,0.0,1,19,12,12,12,11.0,10.0,12.0,1,1,1
H0186,Apple FaceTime Controversy: We First Warned About Tech Spying Over a Decade Ago,infowars.com,0.0458475179096454,1,19,12,12,12,9.0,5.0,10.0,1,0,1
H3053,John Podesta's Father Was Dr. Josef Mengele | Alternative,beforeitsnews.com,0.0560036536327054,1,19,12,12,12,3.0,0.0,8.0,0,0,1
H2400,Jim Jordan Just Confirmed James Comey’s Worst Nightmare….He’s Going To Jail For A Long Time,americanjournalreview.com,0.0878375859873984,1,19,12,12,12,8.0,3.0,8.0,1,0,1
H2223,"""This Is Evil!"" - Antifa Terrorists Now Targeting Compassionate Citizens who Donated to Andy Ngo's GoFundMe Campaign",thegatewaypundit.com,0.109374585525566,1,19,12,12,12,11.0,11.0,11.0,1,1,1
H3752,The Classist Cruelty Of Neoliberal Democrats,newslogue.com,0.131168589928795,1,19,12,12,12,7.0,1.0,6.0,1,0,0
H0618,How China Controls Your COVID Life,mercola.com,0.174179298813923,1,19,12,12,12,9.0,9.0,11.0,1,1,1
H1578,Makers of Hit Movies “God’s Not Dead” and “I Can Only Imagine” Make New Pro-Life Movie “Unplanned”,lifenews.com,0.192545226493423,1,19,12,12,12,2.0,2.0,10.0,0,0,1
H3699,"Adult Actress: I Was Assaulted on Set, Stormy Daniels Did Nothing",westernjournal.com,0.212942660560995,1,19,12,12,12,8.0,11.0,12.0,1,1,1
H2754,"BREAKING: Trump Sends Dow Above 20,000 For The First Time Ever!",vesselnews.io,0.246325520945605,1,19,12,12,12,2.0,1.0,11.0,0,0,1
H1369,Fauci: 'Too Soon to Tell' If Americans Can Get Together for Christmas,theepochtimes.com,0.262887244589731,1,19,12,12,12,3.0,3.0,10.0,0,0,1
H3290,Emotionally Connected Partners Could Stay Together Forever,iheartintelligence.com,0.299613120366154,1,19,12,12,12,1.0,1.0,12.0,0,0,1
H2476,"'Dear White People' showrunner quits Netflix to protest Dave Chappelle's transgender jokes, but it's backfiring badly online",theblaze.com,0.319102558515008,1,19,12,12,12,8.0,8.0,9.0,1,1,1
H0145,'The Holy Grail for Physicists': First Evidence Universe is a Hologram Uncovered,sputniknews.com,0.346103349035805,1,19,12,12,12,1.0,0.0,11.0,0,0,1
H0020,Haiti: Black Despots and White Rulers | Black Agenda Report,blackagendareport.com,0.361401678732144,1,19,12,12,12,4.0,4.0,4.0,0,0,0
H1118,"Biden Tells Pro-Gun Detroit Auto Worker: ""You're Full of S***""",toddstarnes.com,0.38550572303315,1,19,12,12,12,8.0,8.0,9.0,1,1,1
H1205,"Kim Kardashian announces she will return to more traditional values, to dress more conservatively",ntd.com,0.409683969103314,1,19,12,12,12,0.0,0.0,12.0,0,0,1
H2405,Debate Raging As To Whether Michael Jordan Or LeBron James Biggest Asshole To Ever Play Basketball,theonion.com,0.445775894839608,1,19,12,12,12,7.0,6.0,10.0,1,0,1
H1958,Support Pours in for Navy Captain Who Was Fired for Raising the Alarm After Virus Outbreak on Air Craft Carrier,secondnexus.com,0.460612497703407,1,19,12,12,12,4.0,10.0,11.0,0,1,1
H0068,"Fort Meade man arrested after 'homemade' videos showed him sexually abusing children, officials say",fox10phoenix.com,0.479659730503063,1,19,12,12,12,11.0,11.0,12.0,1,1,1
H1476,Stress in the Workplace: Managing Job and Workplace Stress,helpguide.org,0.502587689715472,1,19,12,12,12,3.0,3.0,11.0,0,0,1
H1571,"CROSSING THE AISLE: Joe Manchin endorses Republican in hot-button primary race, comment on Build Back Better",foxnews.com,0.534260962262195,1,19,12,12,12,2.0,2.0,10.0,0,0,1
H1007,The Fight To Stop Fossil Fuel Financing Is Poised To Get Some Powerful New Allies,huffpost.com,0.568450135334297,1,19,12,12,12,4.0,1.0,10.0,0,0,1
H0924,Eagles Open as Underdogs Against Vikings in NFC Championship Game,12up.com,0.594889248109946,1,19,12,12,12,1.0,1.0,12.0,0,0,1
H2135,Guy Seamlessly Photoshops Himself into His Old Childhood Photos,mymodernmet.com,0.601952330135495,1,19,12,12,12,1.0,1.0,12.0,0,0,1
H2227,Why young black people like me are feeling let down by Kamala Harris,nypost.com,0.638970275002357,1,19,12,12,12,9.0,10.0,12.0,1,1,1
H0941,Chris Evans blasts group planning 'Straight Pride' parade,cnn.com,0.658031073873161,1,19,12,12,12,10.0,9.0,12.0,1,1,1
H3572,Charles Barkley Tells Shaq To Keep His Fat Ass Away From His House (VIDEO),tmz.com,0.69853717450643,1,19,12,12,12,9.0,9.0,9.0,1,1,1
H3359,"Virginia Pro-2nd Amendment Protest Was Peaceful, Despite Hysterical Predictions by Democrats and Media",legalinsurrection.com,0.712225444544104,1,19,12,12,12,7.0,5.0,11.0,1,0,1
H2220,Artificial intelligence can’t save us from human stupidity | Editorial,theguardian.com,0.74959222370997,1,19,12,12,12,2.0,3.0,11.0,0,0,1
H3153,How to Start a Business: a Step-by-Step Guide to Growing Your Big Idea Into a Successful Company,entrepreneur.com,0.774441836682524,1,19,12,12,12,0.0,1.0,12.0,0,0,1
H0750,The Impact Time Had On the Beloved 'The Addams Family' Cast,amomama.com,0.786039751122183,1,19,12,12,12,5.0,5.0,9.0,0,0,1
H2797,"11-year-old boy missing, endangered in South Salt Lake",kutv.com,0.823941624306187,1,19,12,12,12,1.0,11.0,11.0,0,1,1
H1239,How Cisco's Former CEO Turned A Secret 'Disability' Into His Greatest Strength,forbes.com,0.829500343762818,1,19,12,12,12,1.0,2.0,11.0,0,0,1
H0837,Applebee's serving $1 Long Island iced teas in December,abc7ny.com,0.853910268587598,1,19,12,12,12,1.0,1.0,12.0,0,0,1
H0452,Pompeii's destruction date could be wrong,bbc.com,0.881685504350007,1,19,12,12,12,2.0,3.0,7.0,0,0,1
H1803,BUSINESS BEAT: Quicksilver taking over Max & Erma's space at Pullman Square,herald-dispatch.com,0.905833875771101,1,19,12,12,12,2.0,2.0,10.0,0,0,1
H3452,Grieving From A Distance: Remembering A Dad Lost To COVID-19,npr.org,0.930525246755544,1,19,12,12,12,6.0,10.0,11.0,0,1,1
H2249,AT&T's DirecTV reportedly considering merger with Dish satellite,cnet.com,0.951854977853014,1,19,12,12,12,1.0,1.0,11.0,0,0,1
H1657,Comcast offers to buy Fox media assets for $65 billion in cash,reuters.com,1.0,1,19,12,12,12,0.0,0.0,12.0,0,0,1
H1523,WATCH: Trump Judicial Pick Breaks Down in Tears at Hearing Defending Baseless Attack - Gregg Jarrett,thegreggjarrett.com,0.438272583801517,1,19,12,12,12,4.0,7.0,9.0,0,1,1
H3815,Toddler injected with 37 vaccines before the age of two left paralyzed and wheelchair-bound for life,naturalnews.com,0.0,1,19,12,12,12,7.0,11.0,11.0,1,1,1
H0935,"YouTube jumps in with Big Pharma, banning video channels that dare discuss natural cannabis medicine",naturalnews.com,0.0,1,19,12,12,12,8.0,8.0,12.0,1,1,1
H2555,NUTJOB NANCY THREATENS “Next Democrat President” Could Declare Gun Control A National Emergency [VIDEO] * 100PercentFedUp.com,100percentfedup.com,0.21938033253327,1,19,12,12,12,9.0,7.0,9.0,1,1,1
H2905,Mattapoisett Police Chief Placed On Leave After OUI Charges,patch.com,0.933491002134259,1,19,12,12,12,8.0,3.0,11.0,1,0,1
H2667,Feds force $1.1 million fine from farmer prosecuted for plowing own land,wnd.com,0.192160019649149,1,19,12,12,12,10.0,9.0,12.0,1,1,1
H2412,Conservative Host Of “The View” Exposes “Behind The Scenes” Truth After Hillary Interview,conservativedailypost.com,0.124791324034711,1,19,12,12,12,5.0,1.0,11.0,0,0,1
H2568,Zapatistas launch anti-Trump coffee to help support immigrants,greenleft.org.au,0.562778065851031,1,19,12,12,12,10.0,11.0,12.0,1,1,1
H1344,NYPD officer knocked unconscious by falling tree branch,nydailynews.com,0.807592058139583,1,19,12,12,12,3.0,9.0,11.0,0,1,1
H3876,WATCH: Martin Tower implosion,wfmz.com,0.83220231348612,1,19,12,12,12,0.0,1.0,9.0,0,0,1
H1235,"BOMBSHELL: Fewer than 600 people ""officially"" tested for coronavirus in the entire United States; massive cover-up under way as 47 U.S. states have tested ZERO people",naturalnews.com,0.0,1,20,11,11,11,5.0,4.0,10.0,0,0,1
H3628,Crash! Hillary Clinton’s Black Ambulance Wrecks On Way To Fundraiser,infowars.com,0.0458475179096454,1,20,11,11,11,3.0,9.0,10.0,0,1,1
H2291,Officials: Fukushima Has Now Contaminated 1/3 Of The Worlds Oceans – Awareness Act,awarenessact.com,0.0705539230341695,1,20,11,11,11,10.0,9.0,10.0,1,1,1
H1996,Pennsylvania: Dairy Farmer Told To Dump His Milk – He Decided To Bottle It Himself & Sold Out In Hours - DC Dirty Laundry,dcdirtylaundry.com,0.0916982813557337,1,20,11,11,11,3.0,7.0,10.0,0,1,1
H3231,CEOs of Three Major Oil Companies Refuse to Participate in Democrats' Sham Hearings in US House,thegatewaypundit.com,0.109374585525566,1,20,11,11,11,8.0,7.0,10.0,1,1,1
H2257,"Rosie’s Busted In Campaign Finance Scheme, Claims ‘Insanity’ Hoping To Skip Prison",breakingnewshouse.com,0.14918697926684,1,20,11,11,11,11.0,1.0,8.0,1,0,1
H0834,OBAMA JUDGE INVENTS SANCTUARY COURTHOUSES,canadafreepress.com,0.164843497274426,1,20,11,11,11,1.0,1.0,10.0,0,0,1
H0573,Demand Public Health Agencies and Lawmakers Stop COVID Vaccine Mandates,childrenshealthdefense.org,0.176169765597604,1,20,11,11,11,5.0,0.0,9.0,0,0,1
H0589,Brokenhearted Vet Shares About Pets Final Moments Before Being Put Down: 'I Want You All to Know',westernjournal.com,0.212942660560995,1,20,11,11,11,0.0,5.0,11.0,0,0,1
H0101,The Ancient White Giants Who Ruled North America Are Described By the Native Americans,ufoholic.com,0.246325520945605,1,20,11,11,11,5.0,4.0,9.0,0,0,1
H2836,"After Rat Lawyer Betrays Trump, Donald Unleashes The Hammer Of Justice",patriotjournal.org,0.262624980707126,1,20,11,11,11,11.0,11.0,9.0,1,1,1
H2858,Jury Awards $21 Million to Hotel Dishwasher Forced to Work Sundays,breitbart.com,0.297175368438483,1,20,11,11,11,6.0,10.0,11.0,1,1,1
H3026,Democrat Senator ANGERED That Criminals Are Being Deported For Being ‘Criminals’,theblacksphere.net,0.302142512370181,1,20,11,11,11,3.0,4.0,11.0,0,0,1
H1686,Trump to raise taxes on 68.8 million to give more money to his billionaire kids and Cabinet,shareblue.com,0.335857768068227,1,20,11,11,11,9.0,4.0,11.0,1,0,1
H0395,Trump Gets Trashed On CNN For Putting His Name On Obama's Successful Economy,politicususa.com,0.35845073650398,1,20,11,11,11,9.0,9.0,10.0,1,1,1
H2284,PIERS MORGAN: If a Muslim terrorist had attacked Vegas we'd have new laws,dailymail.co.uk,0.383860647514719,1,20,11,11,11,10.0,9.0,11.0,1,1,1
H3458,Here are dozens of the most hilarious images from the British resistance during Trump's London visit,dailykos.com,0.413735620185017,1,20,11,11,11,2.0,2.0,11.0,0,0,1
H0712,"222 pounds of marijuana, 3 guns found during traffic stops in Mo.",kfvs12.com,0.446555260566952,1,20,11,11,11,2.0,0.0,11.0,0,0,1
H3421,Sean Spicer DEFENDED Hitler. Germany’s Merkel Just Gave The Most PERFECT Response (DETAILS) – Blue Tribune,bluetribune.com,0.466686717994521,1,20,11,11,11,6.0,2.0,10.0,1,0,1
H2619,"Baseball legend Alex Rodriquez, former Walmart CEO negotiating to buy Minnesota Timberwolves",fox9.com,0.498615762653852,1,20,11,11,11,1.0,1.0,11.0,0,0,1
H1537,Make Sure to Celebrate Juneteenth This Month,marieclaire.com,0.518656385101639,1,20,11,11,11,0.0,2.0,10.0,0,0,1
H0774,"Democratic Socialists Just Had Their Biennial Convention and Proposed Abolishing Police, Prisons, and Other Things",ijr.com,0.53513443385593,1,20,11,11,11,6.0,6.0,10.0,1,1,1
H1401,Robin Williams' Widow Susan Says Doctors Ordered Them to Sleep Separately Prior to His Death,people.com,0.55408411231176,1,20,11,11,11,5.0,7.0,10.0,0,1,1
H0289,13-Year-Old Fatally Stabs Mom After Fight About Video Games,mamasuncut.com,0.593319429205137,1,20,11,11,11,11.0,10.0,11.0,1,1,1
H2177,Trump Gave An Inappropriate Speech To Boy Scouts. John Legend’s Response Is Epic,washingtonjournal.com,0.611971156775346,1,20,11,11,11,7.0,8.0,10.0,1,1,1
H2463,Sen. Paul On Trump Investigation: ‘Was President Obama Involved?’,mrctv.org,0.648421744984982,1,20,11,11,11,6.0,5.0,10.0,1,0,1
H0738,Parents share kids witnessing Kamala Harris’ historic win as vice president,goodmorningamerica.com,0.657261177553656,1,20,11,11,11,0.0,0.0,11.0,0,0,1
H3626,Everyone Has A House That Matches Their Personality — Here's Yours,buzzfeed.com,0.699413557211612,1,20,11,11,11,0.0,0.0,10.0,0,0,1
H3063,Mississippi Medical Marijuana Ballot Measure Nears Signature Target | Marijuana Moment,marijuanamoment.net,0.724571588272375,1,20,11,11,11,1.0,1.0,8.0,0,0,1
H2218,Company Makes Custom Wooden Bed Frames With A Built-In Dog Bed,diply.com,0.748107719155852,1,20,11,11,11,0.0,0.0,10.0,0,0,1
H2237,"Hamburger, hot dog buns sold at stores like Walmart, Aldi recalled over choking hazard",fox59.com,0.762765344566223,1,20,11,11,11,6.0,5.0,11.0,1,0,1
H0582,Minnesota is rolling out new driver’s licenses and IDs. Here’s what they will look like,twincities.com,0.799029996866919,1,20,11,11,11,1.0,1.0,11.0,0,0,1
H2949,Thousands of chicks arrive dead to Maine farmers due to USPS delays,nydailynews.com,0.807592058139583,1,20,11,11,11,10.0,11.0,11.0,1,1,1
H3966,Missing teen last seen in West Iredell,statesville.com,0.839743578127871,1,20,11,11,11,0.0,6.0,10.0,0,1,1
H2120,"Coronavirus Vaccine Is 90 Percent Effective in Large Trial, Pfizer Says",scientificamerican.com,0.861601738612092,1,20,11,11,11,0.0,0.0,11.0,0,0,1
H2410,George Norcross’ influence: How companies and allies of the Democratic powerbroker got $1.1 billion in tax breaks,nj.com,0.885093462419298,1,20,11,11,11,8.0,2.0,10.0,1,0,1
H2482,Sweet tribute: Daughter of fallen Swansea firefighter photographed in father’s gear,kmov.com,0.907222206976868,1,20,11,11,11,0.0,6.0,11.0,0,1,1
H0109,Handwashing to Prevent Pandemic,sciencebasedmedicine.org,0.935582630250769,1,20,11,11,11,3.0,0.0,10.0,0,0,1
H1284,"Two Americans killed, one wounded fighting ISIS in Afghanistan - Military Times",militarytimes.com,0.951497998550873,1,20,11,11,11,9.0,11.0,11.0,1,1,1
H1791,Apple to fix FaceTime bug that allows eavesdropping,apnews.com,0.998049167729267,1,20,11,11,11,5.0,2.0,11.0,0,0,1
H3700,Stranger Yells at Dad for Carrying 6-Year-Old—Dad’s Response Leaves Both Men in Tears,faithit.com,0.285129543322062,1,20,11,11,11,7.0,8.0,11.0,1,1,1
H2066,Prince Harry interrupted by a bumblebee during speech about his father,dailymail.co.uk,0.383860647514719,1,20,11,11,11,5.0,6.0,11.0,0,1,1
H3460,Texas toddler stabbed to death 'by his father' identified,dailymail.co.uk,0.383860647514719,1,20,11,11,11,11.0,11.0,11.0,1,1,1
H1247,Gov. Jay Inslee offers pardons for thousands with misdemeanor pot convictions,seattletimes.com,0.799029996866919,1,20,11,11,11,2.0,3.0,10.0,0,0,1
H2386,Wholesale prices decline 0.5 percent as inflation eases in July,thehill.com,0.898762408412433,1,20,11,11,11,1.0,0.0,10.0,0,0,1
H1929,Urban Meyer crucified by media after embarrassing loss,247sports.com,0.546185208330786,1,20,11,11,11,9.0,9.0,9.0,1,1,1
H3969,Damning Evidence: Recently Found Hunter Biden Email Further Implicates Joe Biden In Chinese Dealings,welovetrump.com,0.0871406069110147,1,20,11,11,11,8.0,1.0,11.0,1,0,1
H2606,Here Are The 5 Biggest Problems With Season 7 Of 'Game Of Thrones',forbes.com,0.829500343762818,1,20,11,11,11,4.0,3.0,11.0,0,0,1
H2773,New Zealand: Citizens Receiving Home Visits From ‘Political Police’,infowars.com,0.0458475179096454,1,20,11,11,11,8.0,8.0,10.0,1,1,1
H3988,‘Committee to Draft Michelle Obama’ as Vice President Has Registered With FEC,thegatewaypundit.com,0.109374585525566,1,20,11,11,11,1.0,1.0,10.0,0,0,1
